서대문구,37.5791158,126.9367789
고창군,35.4358216,126.7020806
영천시,35.97329149999999,128.9385493
용인시 기흥구,37.2801554,127.114659
북구,35.1740167,126.9119842
달성군,35.7746388,128.4317137
경산시,35.8250555,128.7415441
김포시,37.6152464,126.7156325
증평군,36.7855019,127.5816556
양평군,37.4912195,127.4875607
대덕구,36.3467189,127.4155717
사상구,35.1526399,128.9908173
완주군,35.891275,127.253895
유성구,36.362216,127.3561329
익산시,35.9482858,126.9575991
포천시,37.8949148,127.2003551
장수군,35.6472767,127.5211363
단양군,36.9845473,128.3655186
봉화군,36.8930933,128.7323752
제천시,37.1325821,128.1909481
강북구,37.6396099,127.0256575
강서구,37.5509786,126.8495382
양주시,37.7852875,127.0458453
양구군,38.1100701,127.9898825
송파구,37.5145437,127.1065971
부산진구,35.1630009,129.0531722
수원시 팔달구,37.2860983,127.0349995
창원시 의창구,35.2538433,128.6402609
보령시,36.3331629,126.6129441
장성군,35.3018333,126.7848541
무안군,34.99045419999999,126.4816856
담양군,35.3211394,126.9881673
영암군,34.8001685,126.6967918
성북구,37.589116,127.0182146
천안시 동남구,36.806991,127.150335
횡성군,37.4917566,127.9849295
남해군,34.8376721,127.8924234
김해시,35.2285451,128.8893517
영등포구,37.5263715,126.8962283
종로구,37.5729503,126.9793579
도봉구,37.6687738,127.0470706
밀양시,35.5037598,128.7464415
김천시,36.1398393,128.1135947
양천구,37.5168721,126.8663985
신안군,34.827332,126.101074
목포시,34.8118351,126.3921664
옥천군,36.30636459999999,127.5712809
합천군,35.5665758,128.1657995
해남군,34.5732516,126.5989274
관악구,37.4784063,126.9516133
철원군,38.146609,127.3132256
아산시,36.789796,127.0018494
완도군,34.3110596,126.7550541
산청군,35.4155885,127.8734981
서산시,36.7844993,126.4503169
서구,37.5454212,126.6759723
영도구,35.0912316,129.0681448
태백시,37.1640654,128.9855649
여주시,37.2980237,127.6371628
구례군,35.2024947,127.4626534
당진시,36.8936109,126.6283278
음성군,36.9396792,127.6905018
예천군,36.6577004,128.4528808
영광군,35.2771719,126.5119874
여수시,34.7603737,127.6622221
광명시,37.4784878,126.8642888
하남시,37.5392646,127.2148919
영주시,36.8056858,128.6240551
연수구,37.4094099,126.6783088
동작구,37.512402,126.9392525
수원시 영통구,37.2594897,127.0466381
청송군,36.4359045,129.0571077
논산시,36.1870656,127.0987453
남양주시,37.6360028,127.2165279
평택시,36.9921075,127.1129451
안산시 단원구,37.3193953,126.8123263
강진군,34.6420774,126.767261
청양군,36.4588326,126.8022116
광양시,34.9406968,127.6958882
괴산군,36.815669,127.7865791
안양시 동안구,37.3925838,126.9514497
순창군,35.3744136,127.1375968
용인시 수지구,37.32215,127.0974374
포항시 남구,36.0086283,129.3592306
부평구,37.5069818,126.7217739
안산시 상록구,37.3012311,126.8450736
강화군,37.7467263,126.4878731
무주군,36.0068191,127.6607805
삼척시,37.4498683,129.1652059
남구,37.4636808,126.6504771
서귀포시,33.2541205,126.560076
동해시,37.5247192,129.1142915
경주시,35.8561719,129.2247477
부안군,35.73156609999999,126.7334651
영양군,36.6666558,129.1124007
함평군,35.0659399,126.5165524
홍천군,37.6969518,127.8886827
의성군,36.3526576,128.6970053
금천구,37.4518527,126.9020358
성주군,35.9190079,128.2829738
고양시 덕양구,37.6372458,126.8322044
태안군,36.7456421,126.2980528
고양시 일산동구,37.6585751,126.7749035
진도군,34.4868712,126.2634853
화성시,37.1994932,126.8311887
창녕군,35.5445563,128.4922143
동대문구,37.57436819999999,127.0400189
창원시 마산회원구,35.2206349,128.5795296
의왕시,37.344701,126.9683104
사천시,35.0037788,128.064185
이천시,37.2719952,127.4348221
안양시 만안구,37.3864722,126.9323127
부천시,37.5034138,126.7660309
보은군,36.4894573,127.7294827
수성구,35.8582435,128.6306086
의령군,35.3221896,128.261658
화천군,38.1056484,127.7080492
나주시,35.0160601,126.7107572
가평군,37.8315403,127.5098827
영월군,37.183637,128.4617535
천안시 서북구,36.8785965,127.143142
정읍시,35.5698855,126.8558955
용산구,37.5384272,126.9654442
충주시,36.9910113,127.9259497
의정부시,37.73809800000001,127.0336819
수원시 권선구,37.2572117,126.9722014
수영구,35.145615,129.1130831
창원시 마산합포구,35.1969107,128.5678853
청도군,35.6472706,128.7339107
진안군,35.7917297,127.4248356
계룡시,36.2745577,127.2485896
영덕군,36.41507989999999,129.3659681
계양구,37.53695039999999,126.7377435
서초구,37.4837121,127.0324112
거제시,34.8806427,128.6210824
제주시,33.4996213,126.5311884
시흥시,37.3798877,126.8031025
성동구,37.5633415,127.0371025
창원시 성산구,35.1984659,128.7027178
성남시 중원구,37.4304435,127.1372635
은평구,37.6026957,126.9291119
서천군,36.0803312,126.6913277
동래구,35.2048575,129.0836402
사하구,35.1044223,128.9747081
순천시,34.950637,127.4872135
성남시 분당구,37.382699,127.1189057
마포구,37.5637561,126.9084211
곡성군,35.2819553,127.2919175
홍성군,36.60123,126.6607764
강릉시,37.751853,128.8760574
거창군,35.6867229,127.9095155
과천시,37.429246,126.9874451
금정구,35.2429921,129.0922773
구미시,36.119485,128.3445734
군산시,35.9676772,126.7366293
통영시,34.8544227,128.433182
광산구,35.1394638,126.7937183
임실군,35.6110549,127.2826599
남원시,35.416357,127.3904877
달서구,35.8298561,128.5327576
청주시 상당구,36.6510445,127.4870295
김제시,35.8036079,126.8808872
인제군,38.0694675,128.1706991
광주시,35.1595454,126.8526012
보성군,34.7714563,127.0798944
구로구,37.4954031,126.887369
오산시,37.1498096,127.0772212
성남시 수정구,37.4502462,127.1455402
광진구,37.5384843,127.0822938
장흥군,34.6816856,126.9069278
청주시 서원구,36.6120685,127.4519722
울진군,36.9930661,129.4004195
하동군,35.0672108,127.7512687
영동군,36.1750231,127.7834302
연천군,38.0964438,127.0748335
안성시,37.0079695,127.2796786
부여군,36.2754406,126.910178
함안군,35.2725591,128.4064797
예산군,36.6826123,126.8483951
안동시,36.5683543,128.729357
양산시,35.3350072,129.0371689
해운대구,35.1631139,129.1635509
전주시 완산구,35.812111,127.1199201
기장군,35.2445494,129.2221542
군위군,36.2428355,128.5727702
정선군,37.3807549,128.6609505
군포시,37.3616703,126.9351741
구리시,37.5943124,127.1295646
동구,35.8866012,128.6353024
공주시,36.4465346,127.1191534
함양군,35.52046139999999,127.7251763
강남구,37.5172363,127.0473248
평창군,37.370474,128.3899769
진주시,35.1799817,128.1076213
진천군,36.8553798,127.4361117
울주군,35.54,129.2
중구,37.5640907,126.9979403
용인시 처인구,37.2344406,127.2013458
연제구,35.1761938,129.0797244
금산군,36.1086928,127.4880712
중랑구,37.6065602,127.0926519
창원시 진해구,35.1330251,128.7100381
화순군,35.0645029,126.9864799
고흥군,34.6112219,127.284978
문경시,36.586148,128.1867972
속초시,38.2070148,128.5918489
고령군,35.7261415,128.262953
청주시 흥덕구,36.6370179,127.4696705
울릉군,37.4844171,130.9058002
고성군,38.3801292,128.4674385
양양군,38.0753925,128.6188503
원주시,37.3422186,127.9201621
고양시 일산서구,37.6754336,126.7505994
상주시,36.4109466,128.1590828
수원시 장안구,37.3038177,127.0099185
강동구,37.5301251,127.123762
동두천시,37.9034112,127.0605075
파주시,37.7598688,126.7801781
포항시 북구,36.0418465,129.3656451
남동구,37.4469893,126.7319416
전주시 덕진구,35.8293872,127.1343073
청주시 청원구,36.6515656,127.4866987
칠곡군,35.9953059,128.4015434
춘천시,37.8813153,127.7299707
노원구,37.6541917,127.056793
